date,prefecture,count
2021-05-13,8,89
2021-05-13,8,809
2021-05-13,8,34
2021-05-13,9,8
2021-05-13,9,806
2021-05-13,9,16
2021-05-13,9,528
2021-05-13,9,11
2021-05-13,10,139
2021-05-13,10,1401
2021-05-13,10,82
2021-05-13,10,1000
2021-05-13,10,11
2021-05-13,11,280
2021-05-13,11,3021
2021-05-13,11,113
2021-05-13,11,2071
2021-05-13,11,57
2021-05-13,12,288
2021-05-13,12,2517
2021-05-13,12,108
2021-05-13,12,1797
2021-05-13,12,23
2021-05-13,13,551
2021-05-13,13,8227
2021-05-13,13,214
2021-05-13,13,5458
2021-05-13,13,81
2021-05-13,14,879
2021-05-13,14,2527
2021-05-13,14,352
2021-05-13,14,1516
2021-05-13,14,36
2021-05-13,15,72
2021-05-13,15,1507
2021-05-13,15,94
2021-05-13,15,969
2021-05-13,15,35
2021-05-13,16,220
2021-05-13,16,452
2021-05-13,16,57
2021-05-13,16,187
2021-05-13,16,8
2021-05-13,17,68
2021-05-13,17,1034
2021-05-13,17,30
2021-05-13,17,821
2021-05-13,17,6
2021-05-13,18,135
2021-05-13,18,956
2021-05-13,18,69
2021-05-13,18,531
2021-05-13,18,11
2021-05-13,19,105
2021-05-13,19,675
2021-05-13,19,49
2021-05-13,19,423
2021-05-13,19,7
2021-05-13,20,118
2021-05-13,20,2101
2021-05-13,20,67
2021-05-13,20,1404
2021-05-13,20,26
2021-05-13,21,118
2021-05-13,21,1401
2021-05-13,21,35
2021-05-13,21,511
2021-05-13,21,4
2021-05-13,21,26
2021-05-13,22,315
2021-05-13,22,1924
2021-05-13,22,121
2021-05-13,22,1374
2021-05-13,22,19
2021-05-13,23,206
2021-05-13,23,3323
2021-05-13,23,70
2021-05-13,23,2391
2021-05-13,23,60
2021-05-13,24,179
2021-05-13,24,1074
2021-05-13,24,78
2021-05-13,24,812
2021-05-13,24,25
2021-05-13,25,175
2021-05-13,25,1183
2021-05-13,25,74
2021-05-13,25,824
2021-05-13,25,4
2021-05-13,26,134
2021-05-13,26,1461
2021-05-13,26,57
2021-05-13,26,834
2021-05-13,26,18
2021-05-13,27,596
2021-05-13,27,3701
2021-05-13,27,161
2021-05-13,27,2300
2021-05-13,27,46
2021-05-13,28,248
2021-05-13,28,2283
2021-05-13,28,92
2021-05-13,28,1608
2021-05-13,28,79
2021-05-13,29,49
2021-05-13,29,1067
2021-05-13,29,23
2021-05-13,29,631
2021-05-13,29,13
2021-05-13,30,83
2021-05-13,30,1894
2021-05-13,30,58
2021-05-13,30,1315
2021-05-13,30,12
2021-05-13,31,9
2021-05-13,31,508
2021-05-13,31,7
2021-05-13,31,341
2021-05-13,31,5
2021-05-13,32,30
2021-05-13,32,634
2021-05-13,32,15
2021-05-13,32,332
2021-05-13,32,5
2021-05-13,33,29
2021-05-13,33,442
2021-05-13,33,14
2021-05-13,33,156
2021-05-13,33,23
2021-05-13,34,13
2021-05-13,34,987
2021-05-13,34,10
2021-05-13,34,756
2021-05-13,34,3
2021-05-13,35,32
2021-05-13,35,2176
2021-05-13,35,42
2021-05-13,35,1568
2021-05-13,35,10
2021-05-13,36,154
2021-05-13,36,889
2021-05-13,36,50
2021-05-13,36,460
2021-05-13,36,15
2021-05-13,37,40
2021-05-13,37,678
2021-05-13,37,11
2021-05-13,37,523
2021-05-13,37,3
2021-05-13,38,62
2021-05-13,38,928
2021-05-13,38,34
2021-05-13,38,416
2021-05-13,38,11
2021-05-13,39,136
2021-05-13,39,1209
2021-05-13,39,63
2021-05-13,39,831
2021-05-13,39,5
2021-05-13,40,2003
2021-05-13,40,6327
2021-05-13,40,594
2021-05-13,40,4135
2021-05-13,40,43
2021-05-13,40,33
2021-05-13,41,245
2021-05-13,41,743
2021-05-13,41,78
2021-05-13,41,457
2021-05-13,41,8
2021-05-13,42,318
2021-05-13,42,777
2021-05-13,42,205
2021-05-13,42,458
2021-05-13,42,25
2021-05-13,43,894
2021-05-13,43,1430
2021-05-13,43,329
2021-05-13,43,701
2021-05-13,43,28
2021-05-13,44,141
2021-05-13,44,1154
2021-05-13,44,49
2021-05-13,44,630
2021-05-13,44,11
2021-05-13,45,47
2021-05-13,45,1710
2021-05-13,45,27
2021-05-13,45,1055
2021-05-13,45,23
2021-05-13,46,84
2021-05-13,46,1836
2021-05-13,46,70
2021-05-13,46,1075
2021-05-13,46,10
2021-05-13,47,66
2021-05-13,47,1211
2021-05-13,47,42
2021-05-13,47,995
2021-05-13,47,1
2021-05-14,1,1205
2021-05-14,1,3053
2021-05-14,1,511
2021-05-14,1,1858
2021-05-14,1,4
2021-05-14,1,78
2021-05-14,2,415
2021-05-14,2,1062
2021-05-14,2,111
2021-05-14,2,585
2021-05-14,2,4
2021-05-14,3,44
2021-05-14,3,703
2021-05-14,3,16
2021-05-14,3,398
2021-05-14,3,10
2021-05-14,4,143
2021-05-14,4,1559
2021-05-14,4,59
2021-05-14,4,905
2021-05-14,4,25
2021-05-14,5,152
2021-05-14,5,928
2021-05-14,5,69
2021-05-14,5,490
2021-05-14,5,1
2021-05-14,6,137
2021-05-14,6,1004
2021-05-14,6,45
2021-05-14,6,721
2021-05-14,6,9
2021-05-14,7,156
2021-05-14,7,1817
2021-05-14,7,79
2021-05-14,7,1196
2021-05-14,7,3
2021-05-14,7,14
2021-05-14,8,329
2021-05-14,8,1561
2021-05-14,8,115
2021-05-14,8,857
2021-05-14,8,31
2021-05-14,9,5
2021-05-14,9,429
2021-05-14,9,20
2021-05-14,9,263
2021-05-14,9,9
2021-05-14,10,136
2021-05-14,10,1184
2021-05-14,10,102
2021-05-14,10,839
2021-05-14,10,17
2021-05-14,11,244
2021-05-14,11,3203
2021-05-14,11,107
2021-05-14,11,2217
2021-05-14,11,59
2021-05-14,12,309
2021-05-14,12,2955
2021-05-14,12,74
2021-05-14,12,2105
2021-05-14,12,18
2021-05-14,13,412
2021-05-14,13,7888
2021-05-14,13,249
2021-05-14,13,5102
2021-05-14,13,47
2021-05-14,14,861
2021-05-14,14,2575
2021-05-14,14,439
2021-05-14,14,1533
2021-05-14,14,54
2021-05-14,15,88
2021-05-14,15,1355
2021-05-14,15,116
2021-05-14,15,842
2021-05-14,15,18
2021-05-14,16,77
2021-05-14,16,283
2021-05-14,16,22
2021-05-14,16,123
2021-05-14,16,3
2021-05-14,17,87
2021-05-14,17,520
2021-05-14,17,18
2021-05-14,17,328
2021-05-14,17,3
2021-05-14,18,106
2021-05-14,18,902
2021-05-14,18,43
2021-05-14,18,558
2021-05-14,18,15
2021-05-14,19,227
2021-05-14,19,711
2021-05-14,19,64
2021-05-14,19,508
2021-05-14,19,12
2021-05-14,20,67
2021-05-14,20,1903
2021-05-14,20,34
2021-05-14,20,1357
2021-05-14,20,28
2021-05-14,21,41
2021-05-14,21,1347
2021-05-14,21,17
2021-05-14,21,515
2021-05-14,21,3
2021-05-14,21,28
2021-05-14,22,357
2021-05-14,22,1538
2021-05-14,22,139
2021-05-14,22,1125
2021-05-14,22,13
2021-05-14,23,165
2021-05-14,23,2364
2021-05-14,23,52
2021-05-14,23,1477
2021-05-14,23,28
2021-05-14,24,283
2021-05-14,24,873
2021-05-14,24,90
2021-05-14,24,620
2021-05-14,24,38
2021-05-14,25,156
2021-05-14,25,1353
2021-05-14,25,69
2021-05-14,25,1126
2021-05-14,25,6
2021-05-14,26,84
2021-05-14,26,1597
2021-05-14,26,38
2021-05-14,26,975
2021-05-14,26,18
2021-05-14,27,897
2021-05-14,27,3670
2021-05-14,27,228
2021-05-14,27,2178
2021-05-14,27,48
2021-05-14,28,402
2021-05-14,28,1598
2021-05-14,28,117
2021-05-14,28,1025
2021-05-14,28,48
2021-05-14,29,48
2021-05-14,29,630
2021-05-14,29,17
2021-05-14,29,362
2021-05-14,29,7
2021-05-14,30,88
2021-05-14,30,1988
2021-05-14,30,56
2021-05-14,30,1334
2021-05-14,30,4
2021-05-14,31,1
2021-05-14,31,266
2021-05-14,31,5
2021-05-14,31,175
2021-05-14,32,57
2021-05-14,32,538
2021-05-14,32,29
2021-05-14,32,369
2021-05-14,32,6
2021-05-14,33,26
2021-05-14,33,285
2021-05-14,33,18
2021-05-14,33,120
2021-05-14,33,20
2021-05-14,34,17
2021-05-14,34,1359
2021-05-14,34,12
2021-05-14,34,952
2021-05-14,34,6
2021-05-14,35,54
2021-05-14,35,2751
2021-05-14,35,58
2021-05-14,35,1871
2021-05-14,35,19
2021-05-14,36,157
2021-05-14,36,816
2021-05-14,36,50
2021-05-14,36,515
2021-05-14,36,14
2021-05-14,37,6
2021-05-14,37,590
2021-05-14,37,1
2021-05-14,37,419
2021-05-14,37,5
2021-05-14,38,69
2021-05-14,38,763
2021-05-14,38,14
2021-05-14,38,342
2021-05-14,38,13
2021-05-14,39,191
2021-05-14,39,1133
2021-05-14,39,99
2021-05-14,39,822
2021-05-14,39,5
2021-05-14,40,2002
2021-05-14,40,1196
2021-05-14,40,670
2021-05-14,40,721
2021-05-14,40,53
2021-05-14,40,7
2021-05-14,41,248
2021-05-14,41,734
2021-05-14,41,74
2021-05-14,41,491
2021-05-14,41,9
2021-05-14,42,259
2021-05-14,42,452
2021-05-14,42,135
2021-05-14,42,200
2021-05-14,42,18
2021-05-14,43,1015
2021-05-14,43,1331
2021-05-14,43,313
2021-05-14,43,805
2021-05-14,43,15
2021-05-14,44,246
2021-05-14,44,908
2021-05-14,44,77
2021-05-14,44,543
2021-05-14,44,6
2021-05-14,45,67
2021-05-14,45,1202
2021-05-14,45,31
2021-05-14,45,763
2021-05-14,45,7
2021-05-14,46,78
2021-05-14,46,1632
2021-05-14,46,37
2021-05-14,46,917
2021-05-14,46,22
2021-05-14,47,104
2021-05-14,47,409
2021-05-14,47,93
2021-05-14,47,333
2021-05-14,47,1
2021-05-15,1,286
2021-05-15,1,1283
2021-05-15,1,131
2021-05-15,1,955
2021-05-15,1,10
2021-05-15,2,72
2021-05-15,2,817
2021-05-15,2,21
2021-05-15,2,601
2021-05-15,2,2
2021-05-15,3,33
2021-05-15,3,1207
2021-05-15,3,21
2021-05-15,3,828
2021-05-15,3,8
2021-05-15,4,148
2021-05-15,4,1050
2021-05-15,4,75
2021-05-15,4,707
2021-05-15,4,8
2021-05-15,5,48
2021-05-15,5,1735
2021-05-15,5,34
2021-05-15,5,1185
2021-05-15,5,4
2021-05-15,6,155
2021-05-15,6,878
2021-05-15,6,65
2021-05-15,6,581
2021-05-15,6,3
2021-05-15,7,35
2021-05-15,7,1367
2021-05-15,7,26
2021-05-15,7,1016
2021-05-15,7,9
2021-05-15,7,7
2021-05-15,8,113
2021-05-15,8,803
2021-05-15,8,43
2021-05-15,8,462
2021-05-15,8,22
2021-05-15,9,10
2021-05-15,9,660
2021-05-15,9,9
2021-05-15,9,397
2021-05-15,9,6
2021-05-15,10,58
2021-05-15,10,506
2021-05-15,10,21
2021-05-15,10,369
2021-05-15,10,6
2021-05-15,11,87
2021-05-15,11,2901
2021-05-15,11,66
2021-05-15,11,2141
2021-05-15,11,70
2021-05-15,12,333
2021-05-15,12,2232
2021-05-15,12,90
2021-05-15,12,1600
2021-05-15,12,24
2021-05-15,13,362
2021-05-15,13,9765
2021-05-15,13,300
2021-05-15,13,7451
2021-05-15,13,46
2021-05-15,14,516
2021-05-15,14,1539
2021-05-15,14,198
2021-05-15,14,1033
2021-05-15,14,27
2021-05-15,15,85
2021-05-15,15,2356
2021-05-15,15,74
2021-05-15,15,1957
2021-05-15,15,6
2021-05-15,16,50
2021-05-15,16,319
2021-05-15,16,15
2021-05-15,16,252
2021-05-15,17,45
2021-05-15,17,1032
2021-05-15,17,33
2021-05-15,17,770
2021-05-15,17,10
2021-05-15,18,13
2021-05-15,18,440
2021-05-15,18,20
2021-05-15,18,276
2021-05-15,19,56
2021-05-15,19,555
2021-05-15,19,45
2021-05-15,19,378
2021-05-15,19,3
2021-05-15,20,57
2021-05-15,20,2800
2021-05-15,20,46
2021-05-15,20,2062
2021-05-15,20,15
2021-05-15,21,314
2021-05-15,21,1506
2021-05-15,21,67
2021-05-15,21,1102
2021-05-15,21,1
2021-05-15,21,14
2021-05-15,22,99
2021-05-15,22,1891
2021-05-15,22,48
2021-05-15,22,1514
2021-05-15,22,7
2021-05-15,23,210
2021-05-15,23,3159
2021-05-15,23,73
2021-05-15,23,2505
2021-05-15,23,11
2021-05-15,24,56
2021-05-15,24,986
2021-05-15,24,39
2021-05-15,24,811
2021-05-15,24,11
2021-05-15,25,357
2021-05-15,25,1915
2021-05-15,25,107
2021-05-15,25,1508
2021-05-15,25,6
2021-05-15,26,65
2021-05-15,26,1113
2021-05-15,26,33
2021-05-15,26,774
2021-05-15,26,9
2021-05-15,27,383
2021-05-15,27,3310
2021-05-15,27,166
2021-05-15,27,2389
2021-05-15,27,22
2021-05-15,28,657
2021-05-15,28,3411
2021-05-15,28,228
2021-05-15,28,2584
2021-05-15,28,58
2021-05-15,29,54
2021-05-15,29,959
2021-05-15,29,33
2021-05-15,29,763
2021-05-15,29,1
2021-05-15,30,65
2021-05-15,30,1738
2021-05-15,30,61
2021-05-15,30,1345
2021-05-15,30,1
2021-05-15,31,22
2021-05-15,31,461
2021-05-15,31,23
2021-05-15,31,394
2021-05-15,31,2
2021-05-15,32,4
2021-05-15,32,129
2021-05-15,32,1
2021-05-15,32,83
2021-05-15,32,2
2021-05-15,33,6
2021-05-15,33,218
2021-05-15,33,9
2021-05-15,33,114
2021-05-15,33,13
2021-05-15,34,22
2021-05-15,34,1359
2021-05-15,34,22
2021-05-15,34,975
2021-05-15,34,3
2021-05-15,35,29
2021-05-15,35,1537
2021-05-15,35,33
2021-05-15,35,1055
2021-05-15,35,9
2021-05-15,36,87
2021-05-15,36,487
2021-05-15,36,34
2021-05-15,36,381
2021-05-15,36,6
2021-05-15,37,10
2021-05-15,37,834
2021-05-15,37,16
2021-05-15,37,619
2021-05-15,37,2
2021-05-15,38,31
2021-05-15,38,293
2021-05-15,38,12
2021-05-15,38,112
2021-05-15,38,3
2021-05-15,39,404
2021-05-15,39,1083
2021-05-15,39,85
2021-05-15,39,760
2021-05-15,40,886
2021-05-15,40,5966
2021-05-15,40,186
2021-05-15,40,4091
2021-05-15,40,54
2021-05-15,40,14
2021-05-15,41,53
2021-05-15,41,487
2021-05-15,41,19
2021-05-15,41,389
2021-05-15,41,4
2021-05-15,42,67
2021-05-15,42,320
2021-05-15,42,36
2021-05-15,42,223
2021-05-15,42,8
2021-05-15,43,341
2021-05-15,43,608
2021-05-15,43,90
2021-05-15,43,415
2021-05-15,43,5
2021-05-15,44,31
2021-05-15,44,690
2021-05-15,44,6
2021-05-15,44,480
2021-05-15,44,1
2021-05-15,45,20
2021-05-15,45,1037
2021-05-15,45,6
2021-05-15,45,663
2021-05-15,45,8
2021-05-15,46,38
2021-05-15,46,985
2021-05-15,46,15
2021-05-15,46,651
2021-05-15,46,7
2021-05-15,47,227
2021-05-15,47,1174
2021-05-15,47,279
2021-05-15,47,1040
2021-05-15,47,4
2021-05-16,1,38
2021-05-16,1,1187
2021-05-16,1,44
2021-05-16,1,974
2021-05-16,1,7
2021-05-16,2,38
2021-05-16,2,1401
2021-05-16,2,34
2021-05-16,2,899
2021-05-16,2,6
2021-05-16,3,25
2021-05-16,3,1135
2021-05-16,3,21
2021-05-16,3,831
2021-05-16,3,9
2021-05-16,4,23
2021-05-16,4,481
2021-05-16,4,14
2021-05-16,4,394
2021-05-16,4,4
2021-05-16,5,29
2021-05-16,5,2595
2021-05-16,5,33
2021-05-16,5,1744
2021-05-16,5,5
2021-05-16,6,22
2021-05-16,6,680
2021-05-16,6,20
2021-05-16,6,548
2021-05-16,6,1
2021-05-16,7,35
2021-05-16,7,1499
2021-05-16,7,36
2021-05-16,7,1106
2021-05-16,7,2
2021-05-16,7,5
2021-05-16,8,42
2021-05-16,8,932
2021-05-16,8,21
2021-05-16,8,825
2021-05-16,8,8
2021-05-16,9,28
2021-05-16,9,1265
2021-05-16,9,22
2021-05-16,9,938
2021-05-16,9,6
2021-05-16,10,119
2021-05-16,10,84
2021-05-16,10,120
2021-05-16,10,48
2021-05-16,10,6
2021-05-16,11,60
2021-05-16,11,3845
2021-05-16,11,54
2021-05-16,11,2924
2021-05-16,11,109
2021-05-16,12,141
2021-05-16,12,1912
2021-05-16,12,65
2021-05-16,12,1479
2021-05-16,12,15
2021-05-16,13,369
2021-05-16,13,14423
2021-05-16,13,379
2021-05-16,13,11816
2021-05-16,13,41
2021-05-16,14,445
2021-05-16,14,2905
2021-05-16,14,96
2021-05-16,14,2299
2021-05-16,14,15
2021-05-16,15,38
2021-05-16,15,2296
2021-05-16,15,52
2021-05-16,15,1920
2021-05-16,15,2
2021-05-16,16,8
2021-05-16,16,406
2021-05-16,16,2
2021-05-16,16,378
2021-05-16,17,154
2021-05-16,17,1165
2021-05-16,17,69
2021-05-16,17,1033
2021-05-16,17,2
2021-05-16,18,8
2021-05-16,18,203
2021-05-16,18,10
2021-05-16,18,145
2021-05-16,18,1
2021-05-16,19,26
2021-05-16,19,1100
2021-05-16,19,41
2021-05-16,19,925
2021-05-16,19,2
2021-05-16,20,56
2021-05-16,20,2745
2021-05-16,20,54
2021-05-16,20,2140
2021-05-16,20,9
2021-05-16,21,238
2021-05-16,21,2042
2021-05-16,21,58
2021-05-16,21,1619
2021-05-16,21,5
2021-05-16,21,10
2021-05-16,22,49
2021-05-16,22,2095
2021-05-16,22,43
2021-05-16,22,1729
2021-05-16,22,5
2021-05-16,23,110
2021-05-16,23,13657
2021-05-16,23,92
2021-05-16,23,10921
2021-05-16,23,51
2021-05-16,24,64
2021-05-16,24,1714
2021-05-16,24,51
2021-05-16,24,1472
2021-05-16,24,7
2021-05-16,25,223
2021-05-16,25,2002
2021-05-16,25,83
2021-05-16,25,1545
2021-05-16,25,2
2021-05-16,26,87
2021-05-16,26,940
2021-05-16,26,51
2021-05-16,26,802
2021-05-16,26,3
2021-05-16,27,101
2021-05-16,27,3735
2021-05-16,27,72
2021-05-16,27,3065
2021-05-16,27,15
2021-05-16,28,300
2021-05-16,28,4660
2021-05-16,28,78
2021-05-16,28,3593
2021-05-16,28,22
2021-05-16,29,21
2021-05-16,29,1522
2021-05-16,29,29
2021-05-16,29,1113
2021-05-16,29,6
2021-05-16,30,92
2021-05-16,30,1808
2021-05-16,30,68
2021-05-16,30,1356
2021-05-16,30,2
2021-05-16,31,17
2021-05-16,31,734
2021-05-16,31,26
2021-05-16,31,567
2021-05-16,31,3
2021-05-16,32,4
2021-05-16,32,249
2021-05-16,32,6
2021-05-16,32,207
2021-05-16,32,6
2021-05-16,33,45
2021-05-16,33,1
2021-05-16,33,23
2021-05-16,33,2
2021-05-16,34,21
2021-05-16,34,1545
2021-05-16,34,19
2021-05-16,34,1242
2021-05-16,34,1
2021-05-16,35,36
2021-05-16,35,1168
2021-05-16,35,26
2021-05-16,35,947
2021-05-16,35,3
2021-05-16,36,56
2021-05-16,36,483
2021-05-16,36,53
2021-05-16,36,388
2021-05-16,36,2
2021-05-16,37,36
2021-05-16,37,1805
2021-05-16,37,35
2021-05-16,37,1365
2021-05-16,37,2
2021-05-16,38,21
2021-05-16,38,160
2021-05-16,38,1
2021-05-16,38,102
2021-05-16,39,352
2021-05-16,39,1191
2021-05-16,39,84
2021-05-16,39,844
2021-05-16,39,3
2021-05-16,40,205
2021-05-16,40,10457
2021-05-16,40,70
2021-05-16,40,6769
2021-05-16,40,44
2021-05-16,40,23
2021-05-16,41,74
2021-05-16,41,780
2021-05-16,41,82
2021-05-16,41,618
2021-05-16,41,2
2021-05-16,42,8
2021-05-16,42,1329
2021-05-16,42,10
2021-05-16,42,950
2021-05-16,42,3
2021-05-16,43,27
2021-05-16,43,415
2021-05-16,43,14
2021-05-16,43,368
2021-05-16,44,430
2021-05-16,44,301
2021-05-16,44,2
2021-05-16,45,1
2021-05-16,45,543
2021-05-16,45,340
2021-05-16,45,1
2021-05-16,46,22
2021-05-16,46,625
2021-05-16,46,12
2021-05-16,46,384
2021-05-16,46,3
2021-05-16,47,256
2021-05-16,47,2034
2021-05-16,47,246
2021-05-16,47,1696
2021-05-16,47,3
2021-05-17,1,629
2021-05-17,1,5187
2021-05-17,1,384
2021-05-17,1,3469
2021-05-17,1,3
2021-05-17,1,44
2021-05-17,2,451
2021-05-17,2,1923
2021-05-17,2,122
2021-05-17,2,1154
2021-05-17,2,15
2021-05-17,3,26
2021-05-17,3,1279
2021-05-17,3,21
2021-05-17,3,812
2021-05-17,3,9
2021-05-17,4,147
2021-05-17,4,1946
2021-05-17,4,74
2021-05-17,4,1186
2021-05-17,4,29
2021-05-17,5,51
2021-05-17,5,1002
2021-05-17,5,29
2021-05-17,5,569
2021-05-17,5,4
2021-05-17,6,53
2021-05-17,6,1226
2021-05-17,6,26
2021-05-17,6,787
2021-05-17,6,10
2021-05-17,7,120
2021-05-17,7,3412
2021-05-17,7,117
2021-05-17,7,2421
2021-05-17,7,1
2021-05-17,7,8
2021-05-17,7,32
2021-05-17,8,240
2021-05-17,8,2289
2021-05-17,8,90
2021-05-17,8,1523
2021-05-17,8,21
2021-05-17,9,15
2021-05-17,9,1921
2021-05-17,9,11
2021-05-17,9,1316
2021-05-17,9,50
2021-05-17,10,149
2021-05-17,10,2732
2021-05-17,10,101
2021-05-17,10,1838
2021-05-17,10,23
2021-05-17,11,116
2021-05-17,11,5012
2021-05-17,11,62
2021-05-17,11,3676
2021-05-17,11,159
2021-05-17,12,288
2021-05-17,12,5963
2021-05-17,12,157
2021-05-17,12,4614
2021-05-17,12,51
2021-05-17,13,390
2021-05-17,13,10041
2021-05-17,13,240
2021-05-17,13,6833
2021-05-17,13,49
2021-05-17,14,587
2021-05-17,14,4568
2021-05-17,14,277
2021-05-17,14,2839
2021-05-17,14,60
2021-05-17,15,80
2021-05-17,15,2071
2021-05-17,15,58
2021-05-17,15,1432
2021-05-17,15,13
2021-05-17,16,65
2021-05-17,16,1380
2021-05-17,16,28
2021-05-17,16,983
2021-05-17,16,8
2021-05-17,17,25
2021-05-17,17,1211
2021-05-17,17,9
2021-05-17,17,837
2021-05-17,17,11
2021-05-17,18,64
2021-05-17,18,1090
2021-05-17,18,53
2021-05-17,18,786
2021-05-17,18,6
2021-05-17,19,183
2021-05-17,19,757
2021-05-17,19,74
2021-05-17,19,597
2021-05-17,19,7
2021-05-17,20,52
2021-05-17,20,2630
2021-05-17,20,43
2021-05-17,20,1742
2021-05-17,20,34
2021-05-17,21,114
2021-05-17,21,1715
2021-05-17,21,50
2021-05-17,21,900
2021-05-17,21,1
2021-05-17,21,28
2021-05-17,22,284
2021-05-17,22,3066
2021-05-17,22,109
2021-05-17,22,2282
2021-05-17,22,35
2021-05-17,23,76
2021-05-17,23,3004
2021-05-17,23,40
2021-05-17,23,2105
2021-05-17,23,30
2021-05-17,24,73
2021-05-17,24,1011
2021-05-17,24,36
2021-05-17,24,720
2021-05-17,24,16
2021-05-17,25,125
2021-05-17,25,1489
2021-05-17,25,61
2021-05-17,25,1166
2021-05-17,25,13
2021-05-17,26,121
2021-05-17,26,2292
2021-05-17,26,68
2021-05-17,26,1545
2021-05-17,26,17
2021-05-17,27,687
2021-05-17,27,7096
2021-05-17,27,214
2021-05-17,27,4825
2021-05-17,27,52
2021-05-17,28,492
2021-05-17,28,5283
2021-05-17,28,178
2021-05-17,28,3147
2021-05-17,28,77
2021-05-17,29,36
2021-05-17,29,822
2021-05-17,29,34
2021-05-17,29,545
2021-05-17,29,3
2021-05-17,30,139
2021-05-17,30,2020
2021-05-17,30,87
2021-05-17,30,1279
2021-05-17,30,17
2021-05-17,31,13
2021-05-17,31,772
2021-05-17,31,18
2021-05-17,31,577
2021-05-17,31,11
2021-05-17,32,5
2021-05-17,32,575
2021-05-17,32,2
2021-05-17,32,293
2021-05-17,32,2
2021-05-17,33,72
2021-05-17,33,4502
2021-05-17,33,78
2021-05-17,33,3418
2021-05-17,33,57
2021-05-17,34,18
2021-05-17,34,1551
2021-05-17,34,14
2021-05-17,34,1202
2021-05-17,34,12
2021-05-17,35,55
2021-05-17,35,3711
2021-05-17,35,50
2021-05-17,35,2525
2021-05-17,35,31
2021-05-17,36,42
2021-05-17,36,1539
2021-05-17,36,26
2021-05-17,36,1233
2021-05-17,36,7
2021-05-17,37,4
2021-05-17,37,475
2021-05-17,37,2
2021-05-17,37,332
2021-05-17,37,6
2021-05-17,38,83
2021-05-17,38,1148
2021-05-17,38,37
2021-05-17,38,641
2021-05-17,38,4
2021-05-17,39,106
2021-05-17,39,1361
2021-05-17,39,72
2021-05-17,39,1019
2021-05-17,39,8
2021-05-17,40,1510
2021-05-17,40,2593
2021-05-17,40,434
2021-05-17,40,1403
2021-05-17,40,48
2021-05-17,40,27
2021-05-17,41,256
2021-05-17,41,1095
2021-05-17,41,79
2021-05-17,41,706
2021-05-17,41,12
2021-05-17,42,319
2021-05-17,42,792
2021-05-17,42,113
2021-05-17,42,485
2021-05-17,42,8
2021-05-17,43,400
2021-05-17,43,1773
2021-05-17,43,165
2021-05-17,43,1183
2021-05-17,43,13
2021-05-17,44,101
2021-05-17,44,1737
2021-05-17,44,43
2021-05-17,44,1064
2021-05-17,44,15
2021-05-17,45,122
2021-05-17,45,1525
2021-05-17,45,67
2021-05-17,45,987
2021-05-17,45,15
2021-05-17,46,54
2021-05-17,46,2247
2021-05-17,46,25
2021-05-17,46,1480
2021-05-17,46,20
2021-05-17,47,37
2021-05-17,47,494
2021-05-17,47,10
2021-05-17,47,410
2021-05-17,47,5
2021-05-18,1,609
2021-05-18,1,6395
2021-05-18,1,307
2021-05-18,1,3875
2021-05-18,1,4
2021-05-18,1,112
2021-05-18,2,447
2021-05-18,2,1949
2021-05-18,2,141
2021-05-18,2,1152
2021-05-18,2,13
2021-05-18,3,8
2021-05-18,3,1619
2021-05-18,3,14
2021-05-18,3,996
2021-05-18,3,10
2021-05-18,4,120
2021-05-18,4,2099
2021-05-18,4,60
2021-05-18,4,1287
2021-05-18,4,23
2021-05-18,5,26
2021-05-18,5,983
2021-05-18,5,17
2021-05-18,5,607
2021-05-18,5,4
2021-05-18,6,55
2021-05-18,6,1289
2021-05-18,6,33
2021-05-18,6,813
2021-05-18,6,4
2021-05-18,7,180
2021-05-18,7,4078
2021-05-18,7,97
2021-05-18,7,2875
2021-05-18,7,10
2021-05-18,7,23
2021-05-18,8,269
2021-05-18,8,2209
2021-05-18,8,93
2021-05-18,8,1489
2021-05-18,8,37
2021-05-18,9,8
2021-05-18,9,2080
2021-05-18,9,14
2021-05-18,9,1362
2021-05-18,9,55
2021-05-18,10,148
2021-05-18,10,2484
2021-05-18,10,73
2021-05-18,10,1594
2021-05-18,10,31
2021-05-18,11,169
2021-05-18,11,5260
2021-05-18,11,88
2021-05-18,11,3773
2021-05-18,11,192
2021-05-18,12,605
2021-05-18,12,7135
2021-05-18,12,237
2021-05-18,12,5606
2021-05-18,12,53
2021-05-18,13,462
2021-05-18,13,13307
2021-05-18,13,317
2021-05-18,13,8988
2021-05-18,13,97
2021-05-18,14,672
2021-05-18,14,6109
2021-05-18,14,320
2021-05-18,14,4200
2021-05-18,14,43
2021-05-18,15,62
2021-05-18,15,2819
2021-05-18,15,55
2021-05-18,15,2020
2021-05-18,15,16
2021-05-18,16,93
2021-05-18,16,1840
2021-05-18,16,35
2021-05-18,16,1168
2021-05-18,16,22
2021-05-18,17,36
2021-05-18,17,1536
2021-05-18,17,11
2021-05-18,17,994
2021-05-18,17,7
2021-05-18,18,126
2021-05-18,18,1432
2021-05-18,18,56
2021-05-18,18,838
2021-05-18,18,6
2021-05-18,19,120
2021-05-18,19,953
2021-05-18,19,70
2021-05-18,19,672
2021-05-18,19,6
2021-05-18,20,117
2021-05-18,20,3134
2021-05-18,20,54
2021-05-18,20,2003
2021-05-18,20,33
